0.37688,0.37688,0.37688,0.37688,0.37688,0.37688,0.37688,0.37688,0.37688,0.37688,0.37688,0.37688,0.37688,0.37688,0.37688,0.37688,0.37688,0.37688,0.37688,0.37688
0.3036,0.3036,0.3036,0.3036,0.3036,0.3036,0.3036,0.3036,0.3036,0.3036,0.3036,0.3036,0.3036,0.3036,0.3036,0.3036,0.3036,0.3036,0.3036,0.3036
0.02359,0.02359,0.02359,0.02359,0.02359,0.02359,0.02359,0.02359,0.02359,0.02359,0.02359,0.02359,0.02359,0.02359,0.02359,0.02359,0.02359,0.02359,0.02359,0.02359
0.35457,0.42835,0.47307,0.76703,0.52559,0.31216,0.033283,0.040493,0.043528,0.012085,0.011872,0.016489,0.0092404,0.003393,0.0067137,0.0046235,0.00089689,0.0024232,0.0012604,0.0044278
0.44264,0.63499,0.79684,1.0249,0.79216,0.35908,0.05061,0.049465,0.087283,0.022625,0.0239,0.0060408,0.010082,0.037447,0.036147,0.012362,0.0044308,0.0046179,0.004839,0.0091926
0.54889,0.85668,0.9934,1.1836,1.0668,0.53212,0.014685,0.085675,0.084929,0.012079,0.015171,0.024286,0.010498,0.031719,0.05036,0.014713,0.0097787,0.006771,0.0048257,0.0094845
0.59794,1.0539,1.1137,1.2761,1.1243,0.72212,0.067443,0.18432,0.15214,0.04782,0.041059,0.022542,0.022275,0.037893,0.07751,0.029017,0.016008,0.013466,0.011655,0.013513
0.79073,1.3037,1.2992,1.4022,1.3559,0.89102,0.15655,0.29578,0.24451,0.070406,0.081149,0.019471,0.026116,0.014769,0.13465,0.034093,0.027038,0.013011,0.0056946,0.014159
1.009,1.5239,1.4222,1.3817,1.4875,1.04,0.25733,0.38813,0.24882,0.054808,0.082281,0.044557,0.021973,0.023645,0.14828,0.060791,0.032584,0.013019,0.017543,0.0042757
1.1453,1.7366,1.6633,1.4057,1.5969,1.2552,0.41492,0.50385,0.28207,0.070304,0.096563,0.055103,0.026571,0.025337,0.21593,0.1033,0.045796,0.027643,0.034621,0.0083642
1.2986,1.9507,1.9813,1.4698,1.627,1.4853,0.54945,0.58569,0.30561,0.087865,0.10701,0.072169,0.04338,0.031988,0.21477,0.11721,0.036564,0.036705,0.038678,0.011193
1.3692,2.1121,2.31,1.5777,1.6749,1.7189,0.67039,0.65531,0.31637,0.097318,0.11304,0.089341,0.06246,0.041818,0.22503,0.14715,0.036188,0.04635,0.052214,0.01756
1.3934,2.2384,2.5498,1.6772,1.6817,1.8885,0.75868,0.6963,0.33543,0.12036,0.11659,0.096083,0.081615,0.049063,0.23098,0.16593,0.032856,0.04579,0.052938,0.019263
1.3781,2.3267,2.6781,1.8558,1.6684,1.9744,0.82092,0.71173,0.35359,0.13252,0.12511,0.099367,0.083737,0.050533,0.20141,0.15574,0.028418,0.045874,0.053534,0.017958
1.3521,2.3715,2.675,2.0616,1.6867,1.979,0.82734,0.70138,0.36375,0.14089,0.12918,0.10136,0.068281,0.044234,0.22183,0.16227,0.039992,0.037106,0.048,0.013578
1.2966,2.3808,2.5814,2.239,1.7712,1.8891,0.80015,0.66134,0.37427,0.14518,0.1351,0.08831,0.061771,0.03593,0.25948,0.16529,0.054923,0.030945,0.045782,0.010554
1.2768,2.4019,2.4901,2.3715,1.8741,1.8573,0.7814,0.6438,0.39933,0.142,0.15416,0.079224,0.05392,0.039639,0.30985,0.1867,0.073084,0.031527,0.048596,0.016246
1.2569,2.4118,2.4353,2.5016,2.0097,1.8148,0.73868,0.62352,0.39869,0.13995,0.14551,0.082816,0.043088,0.045055,0.36757,0.20286,0.089615,0.029318,0.051035,0.020036
1.2857,2.3788,2.4023,2.6274,2.2145,1.7696,0.66322,0.6301,0.41161,0.13774,0.15481,0.082834,0.055475,0.04819,0.39849,0.21687,0.099391,0.040301,0.051711,0.018108
1.3327,2.3791,2.452,2.6243,2.359,1.676,0.60791,0.69691,0.4136,0.11654,0.12219,0.093027,0.025672,0.035565,0.38707,0.22376,0.097517,0.027951,0.053258,0.033737
1.3631,2.3884,2.5677,2.6317,2.4225,1.6772,0.64744,0.69517,0.41135,0.13409,0.13399,0.098988,0.05388,0.038696,0.37057,0.20103,0.091488,0.021748,0.050083,0.022741
1.4047,2.3705,2.6606,2.6647,2.4363,1.8081,0.73104,0.7669,0.37984,0.13313,0.11899,0.089184,0.014795,0.058917,0.40481,0.22317,0.06609,0.018472,0.051101,0.027157
1.4919,2.4299,2.8038,2.6852,2.4307,1.9401,0.84364,0.8342,0.3906,0.16744,0.15361,0.092203,0.034858,0.056644,0.45637,0.25917,0.061999,0.021616,0.05593,0.026105
1.5067,2.4608,2.8823,2.7147,2.3544,2.0621,0.94604,0.85561,0.35103,0.16837,0.14779,0.09868,0.054642,0.053332,0.45639,0.26723,0.057751,0.017529,0.052556,0.028041
1.4799,2.4709,2.8904,2.8219,2.311,2.156,0.98622,0.86166,0.33693,0.18805,0.15966,0.093594,0.056309,0.050329,0.47893,0.26294,0.056681,0.015885,0.048404,0.032617
1.4297,2.461,2.8366,2.9273,2.324,2.1691,0.95427,0.84137,0.35134,0.203,0.17271,0.088146,0.048382,0.044788,0.48999,0.25803,0.067967,0.01011,0.048152,0.03383
1.4131,2.4608,2.7509,2.9051,2.3414,2.1479,0.91824,0.80723,0.3433,0.20093,0.16716,0.083566,0.040112,0.049971,0.48624,0.23866,0.063943,0.0084607,0.045931,0.030507
1.3991,2.4696,2.7083,2.8973,2.3681,2.1125,0.88941,0.76157,0.32474,0.19978,0.14213,0.068011,0.038923,0.055759,0.44822,0.2073,0.064155,0.0053822,0.036226,0.024326
1.4356,2.5264,2.758,2.8463,2.3634,2.1348,0.8826,0.71188,0.32013,0.21066,0.14235,0.085993,0.05167,0.059552,0.44837,0.20336,0.07154,0.0032311,0.036395,0.031119
1.5181,2.6397,2.8972,2.7728,2.3405,2.1827,0.87716,0.66637,0.32179,0.21457,0.11668,0.11227,0.064888,0.061019,0.41212,0.18329,0.059944,0.0019219,0.03135,0.026452
1.6329,2.7985,3.0867,2.6609,2.3263,2.255,0.93186,0.66912,0.36504,0.22125,0.11119,0.13392,0.10154,0.07526,0.45043,0.18865,0.064594,0.0011657,0.03102,0.02715
1.7195,2.994,3.307,2.6793,2.3721,2.3109,0.98925,0.69099,0.39956,0.23765,0.11705,0.17323,0.12919,0.099661,0.50094,0.19958,0.090921,0.0028743,0.035785,0.033893
1.8135,3.2051,3.4979,2.7177,2.3898,2.3448,1.0571,0.70995,0.40855,0.25869,0.098224,0.20766,0.16461,0.11792,0.51883,0.18748,0.10835,0.0094808,0.032838,0.035362
1.9121,3.404,3.687,2.804,2.4675,2.3829,1.1188,0.75828,0.42791,0.26719,0.083702,0.22053,0.18476,0.12771,0.55926,0.19186,0.113,0.012092,0.026906,0.038495
1.9515,3.5322,3.8044,2.9651,2.5612,2.3738,1.1801,0.82455,0.43707,0.28885,0.078286,0.21942,0.1837,0.12912,0.59335,0.20715,0.11661,0.013892,0.023132,0.034191
1.9453,3.5976,3.852,3.1312,2.6037,2.3645,1.2329,0.88807,0.44768,0.29308,0.096962,0.20446,0.16312,0.13877,0.60818,0.20653,0.13038,0.016871,0.020562,0.031713
1.8598,3.5697,3.8234,3.3581,2.6233,2.3263,1.2532,0.94842,0.45766,0.30504,0.10987,0.16161,0.11999,0.15552,0.5982,0.1848,0.11956,0.018105,0.01616,0.029153
1.7394,3.4476,3.7063,3.605,2.6027,2.2553,1.2177,0.94321,0.44856,0.30291,0.13405,0.11516,0.064583,0.16146,0.55792,0.16641,0.10675,0.014833,0.017673,0.022778
1.6591,3.2959,3.5287,3.718,2.6489,2.24,1.1208,0.89386,0.44741,0.31954,0.1423,0.076721,0.030947,0.15161,0.56241,0.15283,0.095609,0.021891,0.012829,0.024983
1.6094,3.1875,3.3807,3.717,2.6929,2.2595,1.0562,0.82993,0.4481,0.32692,0.15602,0.067612,0.019242,0.16281,0.56437,0.1592,0.10894,0.029081,0.010698,0.035619
1.6237,3.132,3.3077,3.7155,2.7401,2.2913,1.0412,0.7814,0.43667,0.33468,0.16465,0.066418,0.024657,0.15824,0.52428,0.1364,0.11614,0.024041,0.010214,0.027095
1.7132,3.1755,3.347,3.5602,2.7475,2.4048,1.0212,0.69562,0.42547,0.32695,0.17575,0.079582,0.047335,0.14872,0.4602,0.11691,0.11659,0.01629,0.0064395,0.017537
1.8036,3.3088,3.5274,3.4948,2.8126,2.5712,1.069,0.624,0.48913,0.34392,0.14133,0.13649,0.12129,0.16641,0.43394,0.10883,0.1425,0.031037,0.018011,0.014699
1.9646,3.5063,3.7428,3.3409,2.7591,2.6362,1.0706,0.61011,0.51746,0.35062,0.15963,0.19871,0.12617,0.18486,0.40703,0.10861,0.12182,0.007183,0.0037034,0.024566
2.152,3.7532,3.9942,3.3094,2.8304,2.6467,1.1344,0.62254,0.55107,0.3525,0.16654,0.20615,0.1529,0.15058,0.408,0.072335,0.14725,0.020757,0.0090972,0.026646
2.326,4.0224,4.2636,3.2651,2.8964,2.6759,1.1398,0.66723,0.52489,0.31991,0.10416,0.23242,0.2027,0.16727,0.36917,0.068689,0.1333,0.022347,0.024782,0.028317
2.3922,4.2051,4.4599,3.2752,2.9728,2.653,1.17,0.66642,0.54263,0.33264,0.10614,0.24263,0.1999,0.13074,0.35968,0.052911,0.15138,0.038983,0.022294,0.031415
2.363,4.2735,4.5293,3.218,2.9624,2.6239,1.1951,0.66914,0.52724,0.33382,0.087349,0.2133,0.23437,0.14461,0.30118,0.072019,0.13749,0.048906,0.031007,0.034779
2.1943,4.144,4.4333,3.3109,2.9511,2.5737,1.2102,0.67903,0.5328,0.3681,0.09399,0.20021,0.20564,0.14491,0.30433,0.058341,0.13816,0.041571,0.039801,0.023467
2.0064,3.9407,4.2312,3.4842,2.8621,2.4923,1.2081,0.69312,0.54342,0.38611,0.12095,0.12632,0.1834,0.12809,0.28628,0.068705,0.12688,0.045316,0.035582,0.028886
1.8714,3.7537,4.0104,3.6007,2.7524,2.4077,1.1529,0.71013,0.57807,0.38535,0.11251,0.059704,0.13621,0.14409,0.28864,0.091226,0.12882,0.064514,0.045896,0.02021
1.7279,3.6069,3.8072,3.839,2.6863,2.3038,1.1061,0.75007,0.58113,0.36567,0.10055,0.04,0.083211,0.15194,0.29121,0.10174,0.13487,0.071617,0.049973,0.017651
1.6776,3.5133,3.6402,3.995,2.7112,2.2468,1.0578,0.75183,0.60909,0.36746,0.10997,0.069048,0.063513,0.15911,0.27678,0.10729,0.12451,0.073033,0.060868,0.012701
1.7575,3.5206,3.5825,3.9574,2.8062,2.2373,1.0329,0.6822,0.59202,0.34881,0.10166,0.081739,0.04617,0.14522,0.23281,0.095354,0.11312,0.07201,0.053181,0.013942
1.8512,3.6459,3.7477,3.9841,2.8814,2.3642,1.0795,0.65503,0.63254,0.35593,0.12564,0.08247,0.037422,0.13345,0.24467,0.10165,0.12698,0.095089,0.064213,0.013342
2.0152,3.8126,3.9666,3.9878,3.0131,2.518,1.0834,0.59206,0.6971,0.37981,0.12763,0.054884,0.040311,0.12826,0.23468,0.084735,0.11005,0.08701,0.061662,0.020518
2.1946,4.0215,4.2626,3.9118,3.1117,2.6902,1.1225,0.51747,0.7587,0.39926,0.12805,0.028473,0.067789,0.11674,0.24551,0.085681,0.13336,0.10391,0.074746,0.016366
2.3337,4.2339,4.5549,3.9065,3.1521,2.7937,1.188,0.48629,0.79561,0.43661,0.11355,0.039216,0.085876,0.12864,0.24343,0.08851,0.14767,0.11067,0.086147,0.02561
2.4473,4.3902,4.7658,3.7557,3.1186,2.7886,1.2632,0.46374,0.83152,0.43127,0.099723,0.051865,0.11852,0.12425,0.20721,0.070446,0.15388,0.12145,0.10211,0.028018
2.4881,4.5139,4.8923,3.6557,3.124,2.8079,1.3001,0.46655,0.8289,0.43667,0.094482,0.054209,0.12987,0.11982,0.18622,0.063478,0.15039,0.12776,0.11182,0.03716
2.4189,4.5479,4.9005,3.6624,3.1214,2.7777,1.3152,0.48521,0.80422,0.41061,0.10638,0.048152,0.13618,0.11824,0.15866,0.047892,0.13145,0.12418,0.10644,0.030311
2.3568,4.5257,4.8655,3.7441,3.0635,2.7755,1.3318,0.5114,0.77942,0.42363,0.096546,0.077374,0.1424,0.12417,0.16723,0.077835,0.14281,0.13307,0.12171,0.038542
2.3144,4.4879,4.8087,3.861,3.0203,2.7881,1.3161,0.53685,0.7669,0.42341,0.10399,0.10371,0.13545,0.12065,0.17566,0.076374,0.13088,0.13757,0.12549,0.046225
2.3085,4.4535,4.7792,4.0362,3.0354,2.8309,1.2933,0.52578,0.76978,0.43163,0.10514,0.11345,0.14899,0.11212,0.1745,0.099219,0.14622,0.1572,0.1423,0.047512
2.34,4.4778,4.7884,4.1895,3.0288,2.8172,1.2865,0.51719,0.80672,0.42584,0.10197,0.13473,0.15106,0.11246,0.19276,0.11686,0.14493,0.15148,0.1536,0.052155
2.4167,4.5993,4.8777,4.2299,3.0729,2.8717,1.298,0.48773,0.83425,0.43514,0.091104,0.14947,0.14628,0.12683,0.20097,0.12632,0.15165,0.16015,0.16942,0.057703
2.4739,4.7257,4.9983,4.1384,3.0976,2.9318,1.3132,0.43762,0.84468,0.42973,0.10947,0.17371,0.14149,0.13474,0.18851,0.13635,0.16462,0.15721,0.17403,0.060134
2.5308,4.8383,5.1468,4.2016,3.2023,2.9953,1.3403,0.45592,0.83956,0.42481,0.11837,0.19053,0.1387,0.13917,0.1772,0.14929,0.16845,0.17017,0.19392,0.067527
2.536,4.9087,5.2023,4.2431,3.225,3.0019,1.3511,0.46303,0.84001,0.42262,0.12987,0.21317,0.12707,0.13012,0.17273,0.16627,0.1676,0.16496,0.1943,0.068871
2.4782,4.9074,5.1961,4.2888,3.2279,2.9876,1.3618,0.4894,0.82674,0.42796,0.1359,0.2275,0.12234,0.12604,0.18654,0.16447,0.17539,0.17717,0.19954,0.06768
2.4205,4.8525,5.1382,4.2376,3.1345,2.9745,1.358,0.49314,0.79765,0.42641,0.14526,0.23472,0.11946,0.12219,0.18692,0.17135,0.17716,0.18004,0.20341,0.070233
2.3147,4.7576,5.0393,4.2946,3.0506,2.8912,1.3362,0.53101,0.76445,0.42038,0.15221,0.23754,0.12746,0.13352,0.1941,0.17994,0.17162,0.18014,0.20884,0.075472
2.2608,4.7019,4.9509,4.2128,2.9333,2.8196,1.3186,0.51685,0.74354,0.38665,0.14885,0.19859,0.11601,0.13184,0.21025,0.18811,0.16218,0.195,0.20893,0.074081
2.2233,4.6818,4.9206,4.1267,2.8735,2.7892,1.3145,0.46984,0.72794,0.35745,0.11378,0.19278,0.15386,0.11159,0.22534,0.18895,0.14391,0.15569,0.21141,0.077275
2.2918,4.7189,4.9428,3.9513,2.8622,2.8366,1.2582,0.40288,0.71708,0.36749,0.12435,0.17714,0.1969,0.11827,0.22381,0.1871,0.14106,0.17069,0.2004,0.078312
2.4334,4.8304,5.0228,3.8331,2.9463,2.9173,1.2031,0.33889,0.69894,0.37761,0.13351,0.15779,0.22857,0.11146,0.22721,0.17182,0.14683,0.15003,0.203,0.10374
2.6467,5.0158,5.1915,3.6642,3.1117,3.1012,1.1155,0.23082,0.67333,0.38367,0.1628,0.12284,0.23261,0.09292,0.20735,0.20389,0.10828,0.15742,0.24041,0.092383
2.7936,5.2089,5.3937,3.7478,3.3448,3.2767,1.0344,0.21177,0.61005,0.34118,0.15542,0.11522,0.25869,0.12737,0.22312,0.18999,0.14124,0.18626,0.24069,0.10251
2.9259,5.3747,5.5627,3.7785,3.5126,3.4104,0.99891,0.1939,0.58533,0.30239,0.15306,0.11753,0.24462,0.11609,0.27354,0.17211,0.1556,0.17134,0.27108,0.11038
2.9322,5.4397,5.6461,3.9329,3.6353,3.4995,0.97017,0.19769,0.58552,0.30844,0.18476,0.12169,0.21973,0.10856,0.29356,0.20058,0.1392,0.19339,0.27076,0.12157
2.8068,5.3548,5.6012,4.0811,3.6628,3.5243,0.90635,0.20521,0.58669,0.30237,0.1943,0.10711,0.22942,0.10138,0.32506,0.22791,0.13703,0.20005,0.29796,0.10137
2.5916,5.1464,5.3965,4.2239,3.5341,3.372,0.86519,0.29872,0.55078,0.29935,0.17521,0.15469,0.21485,0.1378,0.34945,0.23471,0.13925,0.2303,0.26996,0.12199
2.3833,4.8698,5.1218,4.3042,3.3459,3.1833,0.85821,0.34294,0.60238,0.36997,0.21736,0.15274,0.16128,0.1203,0.41052,0.2429,0.12701,0.22775,0.29862,0.12631
2.2007,4.6432,4.8421,4.4188,3.116,2.9492,0.80575,0.43986,0.62179,0.36957,0.19473,0.16706,0.16173,0.14074,0.43782,0.25245,0.12436,0.24161,0.28628,0.12404
2.1066,4.5067,4.6185,4.5666,2.9439,2.8061,0.76386,0.55918,0.65152,0.35685,0.18996,0.17826,0.14354,0.15446,0.48807,0.25035,0.10308,0.22467,0.26667,0.12621
2.0897,4.4606,4.4781,4.5573,2.7904,2.7116,0.71509,0.65635,0.69325,0.3342,0.19381,0.18005,0.11678,0.1686,0.52027,0.26537,0.094714,0.22178,0.2647,0.12591
2.1287,4.4768,4.438,4.4201,2.7553,2.6829,0.66882,0.6404,0.67749,0.30589,0.17789,0.15135,0.11511,0.17097,0.47929,0.22511,0.069815,0.16875,0.19349,0.087172
2.1981,4.576,4.5425,4.2001,2.65,2.7766,0.67959,0.71629,0.76748,0.27871,0.19946,0.17011,0.11507,0.17335,0.54892,0.26079,0.10499,0.21489,0.24455,0.1077
2.2206,4.6358,4.5952,4.0592,2.7089,2.8344,0.66503,0.70464,0.74835,0.28375,0.20963,0.15599,0.12875,0.20007,0.60268,0.29701,0.1222,0.22802,0.28473,0.13637
2.2232,4.6139,4.6173,3.8656,2.6931,2.8099,0.60776,0.70045,0.78993,0.30117,0.19587,0.16907,0.12752,0.19957,0.63043,0.30985,0.14638,0.24517,0.28431,0.13136
2.143,4.5261,4.555,3.7495,2.6548,2.7492,0.54396,0.69803,0.78298,0.2933,0.19795,0.15756,0.13108,0.20527,0.64527,0.31526,0.15833,0.24905,0.28826,0.1327
1.9627,4.3227,4.3243,3.7615,2.5649,2.5566,0.47177,0.65806,0.72942,0.29487,0.17828,0.14382,0.10536,0.20303,0.64663,0.31728,0.17565,0.22993,0.26,0.11425
1.7919,4.0297,3.9873,3.7854,2.4792,2.2895,0.37654,0.58623,0.67524,0.25989,0.13708,0.1013,0.079234,0.18612,0.54511,0.26227,0.15662,0.17861,0.2045,0.085626
1.6671,3.7403,3.6062,3.6663,2.4287,2.1922,0.24883,0.48289,0.61295,0.26986,0.11186,0.089133,0.049355,0.15066,0.49699,0.23973,0.14087,0.13604,0.14901,0.066713
1.6332,3.5447,3.3586,3.7157,2.5632,2.2101,0.15087,0.37656,0.58115,0.30605,0.092563,0.077341,0.041827,0.16644,0.5344,0.26865,0.15423,0.13381,0.1445,0.0808
1.641,3.4493,3.1785,3.8883,2.7354,2.2061,0.20033,0.31567,0.59452,0.31583,0.07337,0.08586,0.03463,0.18972,0.56245,0.3014,0.18651,0.14646,0.15665,0.084751
1.6973,3.4152,3.0801,4.0948,2.9415,2.1917,0.23374,0.33231,0.5682,0.33494,0.06671,0.090659,0.036687,0.18001,0.55438,0.31172,0.19113,0.1482,0.1514,0.08276
1.7881,3.4247,3.0833,4.2818,3.1064,2.1875,0.25845,0.39356,0.56615,0.36982,0.082592,0.11241,0.041326,0.18232,0.57628,0.33696,0.20085,0.16067,0.1627,0.088798
1.7537,3.4129,3.0338,4.5232,3.2031,2.0769,0.31003,0.44381,0.58862,0.36984,0.078576,0.12069,0.031129,0.17573,0.58174,0.34831,0.19252,0.16321,0.16821,0.088518
1.7606,3.3162,2.9681,4.6325,3.2003,1.9389,0.38428,0.43158,0.67403,0.40933,0.091351,0.14201,0.049729,0.15872,0.56819,0.36742,0.19297,0.15346,0.16304,0.091084
1.818,3.1863,2.8435,4.632,3.1928,1.7623,0.46288,0.42623,0.70542,0.42389,0.0956,0.13771,0.045569,0.15436,0.57552,0.38772,0.19406,0.16473,0.17195,0.099691
1.7808,3.1391,2.8039,4.5203,3.1442,1.6248,0.47176,0.38932,0.70162,0.38707,0.052393,0.15259,0.061904,0.12566,0.58124,0.37092,0.21219,0.15461,0.16265,0.083204
1.7172,3.0738,2.7881,4.2142,2.9973,1.539,0.47936,0.3312,0.74781,0.43088,0.094992,0.15718,0.028757,0.16672,0.55107,0.38127,0.21669,0.14897,0.17877,0.076194
1.8108,3.1147,2.8849,4.0446,2.9019,1.7071,0.56017,0.2893,0.67174,0.36635,0.043622,0.17514,0.059443,0.14962,0.52203,0.38064,0.21485,0.17025,0.17738,0.061143
1.8973,3.2534,3.0958,3.925,2.7627,1.9461,0.54648,0.36808,0.6286,0.37118,0.084057,0.1714,0.066371,0.14783,0.57051,0.35966,0.24399,0.16104,0.21303,0.079711
2.0107,3.444,3.3372,3.7694,2.5797,2.2878,0.54664,0.40775,0.57502,0.33442,0.12339,0.1673,0.078246,0.12918,0.55357,0.3252,0.22694,0.13283,0.20082,0.073262
2.1552,3.7239,3.6367,3.5872,2.4674,2.6814,0.51732,0.4211,0.60927,0.30947,0.16692,0.1802,0.10415,0.12936,0.53804,0.2829,0.20536,0.13614,0.21029,0.080821
2.2646,4.0497,3.9514,3.4134,2.4603,2.9247,0.49142,0.48256,0.69722,0.3064,0.19677,0.21175,0.1431,0.12673,0.5645,0.28182,0.20498,0.16573,0.24969,0.097887
2.3577,4.355,4.2179,3.1968,2.5016,3.0281,0.48882,0.53255,0.73035,0.29367,0.22704,0.20304,0.17973,0.13964,0.56397,0.25805,0.19008,0.17496,0.27375,0.10508
2.4421,4.5912,4.4236,2.9045,2.5165,2.9852,0.46542,0.53298,0.7079,0.29008,0.22377,0.1752,0.21066,0.12998,0.4903,0.19705,0.17709,0.17506,0.25481,0.087004
2.4565,4.7269,4.5713,2.7071,2.5377,2.9362,0.44977,0.47697,0.66249,0.28464,0.21923,0.1382,0.23231,0.13642,0.46358,0.17784,0.15182,0.17224,0.23415,0.066493
2.4486,4.7699,4.6028,2.5569,2.534,2.9469,0.44049,0.42118,0.61808,0.28919,0.23354,0.13402,0.22933,0.13383,0.46279,0.19036,0.14932,0.19074,0.24505,0.076808
2.4147,4.739,4.5943,2.597,2.5541,3.0136,0.46382,0.36662,0.57154,0.30195,0.227,0.13888,0.22711,0.1182,0.45162,0.20479,0.15177,0.18088,0.23486,0.073648
2.3472,4.6602,4.5027,2.7014,2.5692,3.1021,0.46603,0.28714,0.54765,0.31153,0.22557,0.14586,0.2378,0.11088,0.44665,0.21366,0.17028,0.17509,0.21265,0.062637
2.2734,4.5833,4.3641,2.9531,2.6032,3.134,0.52668,0.30116,0.52832,0.33749,0.2356,0.15445,0.2304,0.11263,0.45143,0.22381,0.1941,0.18202,0.21755,0.06506
2.2612,4.5741,4.2825,3.1213,2.6461,3.1277,0.60563,0.38249,0.55222,0.38394,0.23769,0.17928,0.22525,0.11477,0.46535,0.24968,0.2231,0.20649,0.25125,0.075051
